
1157689378.473   3288 10.105.21.199 TCP_MISS/200 2681 CONNECT login.yahoo.com:443 badeyek DIRECT/209.73.177.115 -
1157689378.909   1405 10.105.33.214 TCP_MISS/304 136 GET http://a1568.g.akamai.net/7/1568/1600/20050829181418/radio.launch.yahoo.com/radio/common_radio/resources/images/noaccess_msgr_uk.gif adeolaegbedokun DIRECT/213.160.98.167 -
1157689378.924    702 10.105.33.214 TCP_MISS/304 237 GET http://a1568.g.akamai.net/7/1568/1600/20040405222757/radio.launch.yahoo.com/radio/clientdata/515/skins/1/images/bg_right.gif adeolaegbedokun DIRECT/213.160.98.159 image/gif
1157689378.929      4 10.105.33.214 TCP_IMS_HIT/304 218 GET http://a1568.g.akamai.net/7/1568/1600/20040405222807/radio.launch.yahoo.com/radio/common_radio/resources/images/t.gif adeolaegbedokun NONE/- image/gif
1157689379.472    563 10.105.33.214 TCP_MISS/304 238 GET http://a1568.g.akamai.net/7/1568/1600/20040405222757/radio.launch.yahoo.com/radio/clientdata/515/skins/1/images/bg_controls_off.gif adeolaegbedokun DIRECT/213.160.98.167 image/gif
1157689379.488    560 10.105.33.214 TCP_MISS/304 238 GET http://a1568.g.akamai.net/7/1568/1600/20040405222756/radio.launch.yahoo.com/radio/clientdata/515/skins/1/images/bg_center.gif adeolaegbedokun DIRECT/213.160.98.159 image/gif
1157689380.159    685 10.105.33.214 TCP_MISS/304 238 GET http://a1568.g.akamai.net/7/1568/1600/20040405222757/radio.launch.yahoo.com/radio/clientdata/515/skins/1/images/bg_controls_fill.gif adeolaegbedokun DIRECT/213.160.98.167 image/gif
1157689381.267      1 10.105.37.180 TCP_DENIED/407 1728 GET http://www.google.com/supported_domains - NONE/- text/html
1157689381.659      0 10.105.47.191 TCP_DENIED/407 1782 GET http://us.mcafee.com/apps/agent/en-us/agent5/chknews.asp? - NONE/- text/html
1157689381.660   2171 10.105.33.214 TCP_MISS/200 449 GET http://launch.adserver.yahoo.com/l? adeolaegbedokun DIRECT/216.109.125.112 image/gif
1157689382.173   3700 10.105.21.199 TCP_MISS/200 11746 GET http://uk.f250.mail.yahoo.com/dc/launch? badeyek DIRECT/217.12.10.96 text/html
1157689382.622      1 10.105.37.180 TCP_DENIED/407 1670 CONNECT login.live.com:443 - NONE/- text/html
1157689384.316   2828 10.105.21.199 TCP_SWAPFAIL_MISS/200 633 GET http://us.js2.yimg.com/us.js.yimg.com/lib/pim/r/dclient/d/js/uk/77cf3e56414f974dfd8616f56f0f632c_1.js badeyek DIRECT/213.160.98.169 application/x-javascript
1157689385.714   1397 10.105.21.199 TCP_HIT/200 1742 GET http://us.js1.yimg.com/us.yimg.com/lib/hdr/ygma5.css badeyek NONE/- text/css
1157689387.690   1977 10.105.21.199 TCP_MISS/200 14561 GET http://us.js2.yimg.com/us.js.yimg.com/lib/pim/r/dclient/d/js/uk/f7fc76100697c9c2d25dd0ec35e563b0_1.js badeyek DIRECT/213.160.98.169 application/x-javascript
1157689387.771     80 10.105.21.199 TCP_HIT/200 68733 GET http://us.js1.yimg.com/us.yimg.com/lib/pim/r/medici/13_15/mail/ac.js badeyek NONE/- application/x-javascript
1157689387.830      1 10.105.21.199 TCP_HIT/200 898 GET http://us.js2.yimg.com/us.js.yimg.com/lib/common/utils/2/yahoo_2.0.0-b4.js badeyek NONE/- application/x-javascript
1157689387.832     60 10.105.21.199 TCP_HIT/200 26803 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/liam_ball_1.gif badeyek NONE/- image/gif
1157689387.842      4 10.105.21.199 TCP_HIT/200 390 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/027e2b0fe4e0aa7c3a2892a650cebf4a_1.gif badeyek NONE/- image/gif
1157689387.845      1 10.105.21.199 TCP_HIT/200 415 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/16984bb1158e00cdba175b6fa057d360_1.gif badeyek NONE/- image/gif
1157689387.846      0 10.105.21.199 TCP_HIT/200 2158 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/1d563446ea8f945bc94ff0a2b8002c02_1.gif badeyek NONE/- image/gif
1157689387.851      4 10.105.21.199 TCP_HIT/200 416 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/2286b7dbcae48b6bf8e1ca3be73df060_1.gif badeyek NONE/- image/gif
1157689387.859      7 10.105.21.199 TCP_HIT/200 492 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/23ce92cd9e0261802544c14128bb4616_1.gif badeyek NONE/- image/gif
1157689387.862      0 10.105.21.199 TCP_HIT/200 390 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/3cacaf71b0d584c2c886772d0198ebeb_1.gif badeyek NONE/- image/gif
1157689387.862      2 10.105.21.199 TCP_HIT/200 7256 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/3c24907436896664662d0a03988cdf96_1.gif badeyek NONE/- image/gif
1157689387.869      6 10.105.21.199 TCP_HIT/200 405 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/48af1a8898e009e677dc7376c5b391f9_1.gif badeyek NONE/- image/gif
1157689387.872      2 10.105.21.199 TCP_HIT/200 415 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/4e164b84b0f045d6ce5b3c7d2c88b13b_1.gif badeyek NONE/- image/gif
1157689387.873      0 10.105.21.199 TCP_HIT/200 385 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/5097a959d9920cd8665c537dc31ae941_1.gif badeyek NONE/- image/gif
1157689387.878      4 10.105.21.199 TCP_HIT/200 644 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/552a08f797011c476263b8ae498b983f_1.gif badeyek NONE/- image/gif
1157689387.878      0 10.105.21.199 TCP_HIT/200 380 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/520b01114f5da88fe10f7f725f894f5f_1.gif badeyek NONE/- image/gif
1157689387.881      2 10.105.21.199 TCP_HIT/200 519 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/5b8e02a2c3cd2e2f18766798c3ee0c3a_1.gif badeyek NONE/- image/gif
1157689387.881      0 10.105.21.199 TCP_HIT/200 472 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/5f2c336ccc6ec2852109d5cdd8ad7723_1.gif badeyek NONE/- image/gif
1157689387.883      1 10.105.21.199 TCP_HIT/200 662 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/63865d7062fd36bee36b1603746e898a_1.gif badeyek NONE/- image/gif
1157689387.884      0 10.105.21.199 TCP_HIT/200 1343 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/67c33ee22a6ccb9aa7e7dcaebbe2cc18_1.gif badeyek NONE/- image/gif
1157689387.887      2 10.105.21.199 TCP_HIT/200 683 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/6938b1c76dadc0668d98d57605133405_1.gif badeyek NONE/- image/gif
1157689387.888      0 10.105.21.199 TCP_HIT/200 8234 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/699f4f9b844489ab8f6db723ad6398e1_1.gif badeyek NONE/- image/gif
1157689387.893      4 10.105.21.199 TCP_HIT/200 545 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/69a4afd0e233b04cd6952083a8968b04_1.gif badeyek NONE/- image/gif
1157689387.899      6 10.105.21.199 TCP_HIT/200 520 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/8e5cd6aa7849b1d52a425790043dd4d7_1.gif badeyek NONE/- image/gif
1157689387.905      6 10.105.21.199 TCP_HIT/200 416 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/a00a434340f5bed845e589ba6f6f5711_1.gif badeyek NONE/- image/gif
1157689387.908      2 10.105.21.199 TCP_HIT/200 2704 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/a6c94c1a54980b8a94018c449a1cac34_1.gif badeyek NONE/- image/gif
1157689387.908      0 10.105.21.199 TCP_HIT/200 416 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/b47f2071d0d74ea899c0125b18c95721_1.gif badeyek NONE/- image/gif
1157689387.913      4 10.105.21.199 TCP_HIT/200 904 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/bb034592821ed27d179764b5fbc7ef26_1.gif badeyek NONE/- image/gif
1157689387.914      0 10.105.21.199 TCP_HIT/200 512 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/bba5c070dbb63c35f0ede3d94ca33077_1.gif badeyek NONE/- image/gif
1157689387.917      2 10.105.21.199 TCP_HIT/200 645 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/c434517b1389f8f032d80a1bf88fd44c_1.gif badeyek NONE/- image/gif
1157689387.917      0 10.105.21.199 TCP_HIT/200 663 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/c67f651870c1f4655e8589f41ce866bf_1.gif badeyek NONE/- image/gif
1157689387.920      2 10.105.21.199 TCP_HIT/200 903 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/cad46492ed8e5add6ea2c7d905709696_1.gif badeyek NONE/- image/gif
1157689387.921      0 10.105.21.199 TCP_HIT/200 390 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/d449315275150870e151d56f9de97086_1.gif badeyek NONE/- image/gif
1157689387.924      0 10.105.21.199 TCP_HIT/200 417 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/db5abf9cf564919aea3f4d731f239894_1.gif badeyek NONE/- image/gif
1157689387.925      3 10.105.21.199 TCP_HIT/200 7328 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/d47c9869c8552654df38f28144966a61_1.gif badeyek NONE/- image/gif
1157689387.933      8 10.105.21.199 TCP_HIT/200 1570 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/e82dc477a10d221d1466baca7d1bdd5b_1.gif badeyek NONE/- image/gif
1157689387.934      1 10.105.21.199 TCP_HIT/200 684 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/f98d167cd005f8eec5d90453650ba45d_1.gif badeyek NONE/- image/gif
1157689387.937      2 10.105.21.199 TCP_HIT/200 645 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/fe2c8cc9e20b8d115c638d59c4dcf44d_1.gif badeyek NONE/- image/gif
1157689389.379   1443 10.105.21.199 TCP_MISS/200 2098 GET http://us.i1.yimg.com/us.yimg.com/i/us/pim/dclient/d/img/md5/7d3869c6a5664645efbb92eaa45da385_1.gif badeyek DIRECT/213.160.98.153 image/gif
1157689390.097   2239 10.105.21.199 TCP_MISS/200 23847 GET http://us.js2.yimg.com/us.js.yimg.com/lib/pim/r/dclient/d/css/uk/f5d55f5d9b1a74305efb673b2a846521_1.css badeyek DIRECT/213.160.98.169 text/css
1157689390.816    718 10.105.21.199 TCP_MISS/200 14431 GET http://us.js2.yimg.com/us.js.yimg.com/lib/pim/r/dclient/d/js/uk/d99e8ac5236d69bb96cd3e69df75d0a0_1.js badeyek DIRECT/213.160.98.169 application/x-javascript
1157689390.941   8314 10.105.37.180 TCP_MISS/200 7784 CONNECT login.live.com:443 babayomi DIRECT/65.54.179.248 -
1157689391.640    824 10.105.21.199 TCP_HIT/200 798110 GET http://us.js2.yimg.com/us.js.yimg.com/lib/pim/r/dclient/d/js/6f6254e3843e72b12aec25312d1b208b_1.js badeyek NONE/- application/x-javascript
1157689393.335   4838 10.105.47.218 TCP_MISS/200 27793 GET http://hi5.com/ nazsoau DIRECT/204.13.51.238 text/html
1157689393.577      9 10.105.21.199 TCP_HIT/200 2280 GET http://us.js2.yimg.com/us.js.yimg.com/lib/bc/bcr_2.0.3.js badeyek NONE/- application/x-javascript
1157689394.720   1385 10.105.21.199 TCP_MISS/200 754 GET http://uk.f250.mail.yahoo.com/dc/blank.html? badeyek DIRECT/217.12.10.96 text/html
